,WWWSEX,WWWWHITE,W12EDUC3,AGE65PLM,WWWBLACK,AGE4049M,W1FIPCOM,AGE5059M,W2TOTCL,AGE3039,W2FIPCOM,WWWHOMLN,W1TRUAM2,AGE1829,EDUCAT4,WWWBRNUS,W2CIVLIB,WWWHISP,CENSDIV,WWWEDU3,WWWAGEC1,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,USAWT2CC,USAWT2NC,RACWT1RV,W2MISSCL,USAWT2RC,USAWT1RV,RHWT2CC,RHWT2RC,MULT2,W3IWER4_A
2342,1,-1,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.2727272727272727,1,0.29032258064516125,0.0,0.0,-0.5,-0.6000000000000001,-1.0,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1,-1.0,-0.34246575342465757,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9807006427476848,-0.9775755568283131,-1.0,-0.8,-1.0,-1.0,-0.9776810625167832,-1.0,-1.0,0
730,-1,1,0.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,1.0,0.4285714285714285,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,0.29032258064516125,0.0,-0.33333333333333326,0.0,0.3090909090909091,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.6438356164383562,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9169004728615158,-1.0,-0.8743594691806976,-0.8,-0.8950576788927224,-0.8926760510477514,-0.9585875973297732,-0.9451227807745884,-1.0,0
452,-1,-1,1.0,-1.0,1,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,-1.0,-1.0,-1,-0.3548387096774195,1.0,-0.33333333333333326,0.5,-0.09090909090909094,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.452054794520548,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9695366007059855,-1.0,-1.0,-0.9878466654994641,-1.0,-1.0,-1.0,0
2078,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.6363636363636362,-1,0.9999999999999998,0.0,0.9999999999999998,-0.5,-0.8181818181818182,-1.0,-0.9999999999999999,0.8181818181818183,-0.9999999999999999,-1.0,-1,-1.0,0.45205479452054775,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8795310607282958,-0.8810742475154656,-1.0,-0.8,-1.0,-1.0,-0.9399646617234982,-1.0,-1.0,0
1055,1,-1,-1.0,1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.9999999999999999,1.0,-1.0,-1,0.41935483870967727,-1.0,0.9999999999999998,-1.0,0.709090909090909,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.47945205479452047,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.4312921806647061,-1.0,-1.0,-0.7731147369749973,-1.0,-1.0,-1.0,0
321,1,-1,-1.0,-1.0,1,-1.0,0.9999999999999999,1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,-0.935483870967742,0.0,0.33333333333333326,-0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.09589041095890427,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.991271170490728,-1.0,-0.9626661459632706,-0.8,-0.988556868582546,-0.9851057062961462,-0.9901254751723911,-0.9885568685827072,-1.0,0
226,-1,-1,0.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,-1.0,1,0.41935483870967727,0.0,-0.33333333333333326,0.0,0.709090909090909,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1,-1.0,-0.452054794520548,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9988211093902883,-1.0,-1.0,-0.9989929746809844,-1.0,-1.0,-1.0,0
378,1,-1,1.0,-1.0,1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,-1.0,-1,0.29032258064516125,1.0,0.33333333333333326,1.0,-0.1636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.013698630136986134,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9914469258544142,-1.0,-1.0,-0.9965877619206263,-1.0,-1.0,-1.0,0
962,-1,1,1.0,-1.0,-1,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-1.0,-1,0.41935483870967727,1.0,0.33333333333333326,0.5,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.09589041095890427,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.886072186542616,-1.0,-1.0,-0.9026812227231042,-1.0,-1.0,-1.0,0
2100,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.2727272727272727,1,0.29032258064516125,-1.0,0.6666666666666667,-1.0,-0.6000000000000001,1.0,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1,-1.0,0.26027397260273966,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9253273108351002,-0.9349726761051748,-1.0,-0.8,-1.0,-1.0,-0.9136440110733283,-1.0,-1.0,0
2287,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,0.4545454545454546,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.09090909090909083,1,0.9999999999999998,-1.0,-0.6666666666666666,-1.0,-0.8181818181818182,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.7534246575342466,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9615763077302971,-0.9625598088996947,-1.0,-0.19999999999999996,-1.0,-1.0,-0.9555645312727775,-1.0,-1.0,0
441,-1,1,1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-1.0,-1,-0.3548387096774195,1.0,-0.33333333333333326,1.0,-0.09090909090909094,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6712328767123288,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9938828120089713,-1.0,-1.0,-0.9947746100131901,-1.0,-1.0,-1.0,0
383,1,-1,1.0,-1.0,1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,-1.0,-1.0,-1,-0.935483870967742,1.0,0.0,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.3972602739726028,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9784286949811913,-1.0,-1.0,-0.9913941552294593,-1.0,-1.0,-1.0,0
273,-1,-1,-1.0,-1.0,1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-1,-0.935483870967742,0.0,0.33333333333333326,-0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.041095890410958846,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9815628246510388,-1.0,-1.0,-0.9926445122851347,-1.0,-1.0,-1.0,0
683,1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,1.0,1.0,-1.0,-1,0.41935483870967727,1.0,-1.0,1.0,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.863013698630137,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8080816662900032,-1.0,-1.0,-0.8360605983131952,-1.0,-1.0,-1.0,0
264,1,1,1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,0.29032258064516125,1.0,0.6666666666666667,0.5,-0.6363636363636365,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9976650048437106,-1.0,-1.0,-0.9980054135452101,-1.0,-1.0,-1.0,0
1943,1,-1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,-1.0,0.2727272727272727,-1,0.41935483870967727,1.0,-0.33333333333333326,0.5,0.709090909090909,-1.0,1.0,-0.09090909090909083,1.0,1.0,1,1.0,-0.6438356164383562,0.0,0.1428571428571428,0.6000000000000001,1.0,-0.610451803478242,-0.7272874922577627,-1.0,-0.8,-1.0,-1.0,-0.8058698126291362,-1.0,-1.0,0
516,-1,-1,-1.0,-1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,-1.0,-1,0.29032258064516125,0.0,-0.33333333333333326,-0.5,-0.1636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.5616438356164384,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9365628056218698,-1.0,-1.0,-0.9746918117834132,-1.0,-1.0,-1.0,0
2958,1,-1,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.09090909090909105,-1,-0.3548387096774195,0.0,0.33333333333333326,-0.5,-0.4181818181818182,-1.0,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.0,0,0.0,0.06849315068493156,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9241443840374668,-0.9263207927338165,-1.0,-0.8,-1.0,-1.0,-0.9141880177234561,-1.0,-1.0,0
1388,1,1,-1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-0.19999999999999996,1.0,-0.33333333333333326,1.0,-0.09090909090909083,-1,0.35483870967741926,0.0,-0.6666666666666666,-0.5,-1.0,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.8082191780821918,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.22652597552254183,-1.0,-0.23399999749904965,-0.8,-0.02404323575888012,-0.34567177781027647,-0.6145415159432641,-0.48964542864312577,-1.0,0
2147,1,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,0.3333333333333335,-1.0,0.4545454545454546,1,0.41935483870967727,0.0,-1.0,0.0,0.709090909090909,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.9452054794520548,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9977599528804697,-0.9983963894986919,-1.0,-0.8,-1.0,-1.0,-0.9974094747836962,-1.0,-1.0,0
665,1,1,1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,-1,-1.0,1.0,-0.33333333333333326,1.0,-0.7090909090909091,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6712328767123288,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7710491543472681,-1.0,-1.0,-0.8044268938437181,-1.0,-1.0,-1.0,0
342,1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,0.6363636363636365,1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.6363636363636365,-1,0.29032258064516125,1.0,-0.33333333333333326,1.0,-0.1636363636363637,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.452054794520548,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9976590197470278,-1.0,-0.9976650048437106,-0.4,-0.9970499303141154,-0.9980054135452101,-0.998833379440137,-0.9984573276142109,-1.0,0
487,-1,-1,0.0,-1.0,1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-1.0,-1,0.29032258064516125,0.0,0.33333333333333326,0.0,-0.5636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.12328767123287676,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.7811443874472814,-1.0,-1.0,-0.9126878310261666,-1.0,-1.0,-1.0,0
3021,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-0.9999999999999999,1.0,0.4545454545454546,-1,0.41935483870967727,-1.0,-1.0,-1.0,0.709090909090909,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-1.0,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9961958527382531,-0.996165105615846,-1.0,-0.8,-1.0,-1.0,-0.9956965425268334,-1.0,-1.0,0
310,1,-1,0.0,-1.0,1,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-1.0,-1,-0.3548387096774195,0.0,-0.33333333333333326,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.47945205479452047,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9876694045722698,-1.0,-1.0,-0.995080724597407,-1.0,-1.0,-1.0,0
1505,1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,0.8181818181818183,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,1.0,0.2727272727272727,-1,0.29032258064516125,1.0,0.33333333333333326,0.5,-0.6000000000000001,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.013698630136986134,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4951848997462016,-0.4950250806978743,-1.0,-0.6000000000000001,-1.0,-1.0,-0.7484268933216885,-1.0,-1.0,0
2830,-1,-1,1.0,-1.0,1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,-0.935483870967742,1.0,0.0,0.5,0.49090909090909074,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.23287671232876717,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9967471246594796,-0.9976932740814781,-1.0,-0.8,-1.0,-1.0,-0.9963201711893764,-1.0,-1.0,0
1668,1,1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,1.0,0.3333333333333335,1.0,-0.4545454545454545,-1,-0.29032258064516125,0.0,-1.0,0.0,0.6363636363636362,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,-0.8356164383561644,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.48978052944752937,-0.4896189994335004,-1.0,-0.8,-1.0,-1.0,-0.7457336414261319,-1.0,-1.0,0
2222,1,1,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,-1,0.9354838709677418,0.0,0.33333333333333326,-0.5,0.23636363636363633,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.041095890410958846,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9760853097834233,-0.9760853097833924,-1.0,-0.8,-1.0,-1.0,-0.9880821851208379,-1.0,-1.0,0
1400,-1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,1.0,0.4285714285714285,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-0.6363636363636362,-1,0.9999999999999998,1.0,-0.33333333333333326,0.5,-0.8181818181818182,-1.0,-0.9999999999999999,0.8181818181818183,-0.9999999999999999,-1.0,-1,-1.0,-0.452054794520548,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8158439553812239,-1.0,-0.739505901713787,-0.8,-0.7688075147747896,-0.7774821936474903,-0.9082263818276058,-0.879103105771485,-1.0,0
2018,1,-1,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,0.35483870967741926,0.0,0.9999999999999998,-0.5,0.6727272727272726,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,0.28767123287671237,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9932861810488137,-0.9932319164267521,-1.0,-0.8,-1.0,-1.0,-0.9924049642793212,-1.0,-1.0,0
1167,1,1,-1.0,-1.0,-1,-1.0,-0.1428571428571429,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-0.19999999999999996,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,-1.0,0.0,0.33333333333333326,-0.5,-0.12727272727272732,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.041095890410958846,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.3959331191186912,-1.0,-0.46260364899546136,-0.8,-0.24781270279458179,-0.5409483057233269,-0.6989650630728805,-0.6066606229796587,-1.0,0
1897,-1,1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.6363636363636365,-1,-0.29032258064516125,0.0,-0.33333333333333326,0.0,-0.054545454545454564,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.47945205479452047,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7694747455169035,-0.767562079858989,-1.0,-0.8,-1.0,-1.0,-0.8851184237378475,-1.0,-1.0,0
2000,-1,-1,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,0.35483870967741926,0.0,0.0,-0.5,-0.2727272727272728,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.3972602739726028,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8635188979433134,-0.8774436939754384,-1.0,-0.8,-1.0,-1.0,-0.8456051834508449,-1.0,-1.0,0
1697,-1,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-0.33333333333333326,1.0,0.6363636363636365,-1,0.41935483870967727,0.0,-1.0,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.9452054794520548,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.04821155592341064,0.043258855375706506,-1.0,-0.8,-1.0,-1.0,-0.47762688269992837,-1.0,-1.0,0
521,1,-1,1.0,-1.0,1,-1.0,-0.1428571428571429,1.0,0.8181818181818183,-1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,1.0,1.0,0.4545454545454546,-1,-0.29032258064516125,1.0,0.33333333333333326,0.5,0.018181818181818077,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.041095890410958846,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.99786787443987,-1.0,-0.9971614934610862,-0.6000000000000001,-0.9969544476022238,-0.9988675814173413,-0.997588024057978,-0.9969544476022856,-1.0,0
1027,1,-1,-1.0,-1.0,-1,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-1.0,1,0.9999999999999998,0.0,0.0,-0.5,0.45454545454545436,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1,-1.0,-0.28767123287671237,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.49231583192046025,-1.0,-1.0,-0.5663288798320207,-1.0,-1.0,-1.0,0
914,-1,1,1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,1.0,0.20000000000000018,-1.0,1.0,-1.0,-1.0,-1,-0.935483870967742,1.0,-0.33333333333333326,0.5,0.2727272727272727,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.589041095890411,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9219888255544539,-1.0,-1.0,-0.9333617324814857,-1.0,-1.0,-1.0,0
331,1,-1,1.0,-1.0,1,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,1.0,-1.0,-1.0,-1,-0.935483870967742,1.0,0.0,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.20547945205479468,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9946071737452372,-1.0,-1.0,-0.9978485388073648,-1.0,-1.0,-1.0,0
186,-1,1,-1.0,1.0,-1,-1.0,0.4285714285714285,-1.0,0.4545454545454546,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,0.41935483870967727,0.0,0.9999999999999998,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.6438356164383559,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9918632463589444,-1.0,-0.9931109584715411,-0.19999999999999996,-0.9897978581680879,-0.9941152816172703,-0.9959450729767838,-0.9946650200989672,-1.0,0
991,1,-1,1.0,-1.0,1,-1.0,0.7142857142857141,-1.0,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,-1.0,-1.0,-1,-0.935483870967742,1.0,-0.33333333333333326,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.6712328767123288,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.6196314846778436,-1.0,-1.0,-0.8482524633719003,-1.0,-1.0,-1.0,0
1560,1,1,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,-0.935483870967742,0.0,0.0,-0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.26027397260273966,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.5467617881712894,-0.5520078196116449,-1.0,-0.8,-1.0,-1.0,-0.7741300825633348,-1.0,-1.0,0
139,-1,1,-1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,-1.0,-1,0.41935483870967727,0.0,-0.33333333333333326,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6164383561643836,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9728023087781124,-1.0,-1.0,-0.9767673408789342,-1.0,-1.0,-1.0,0
980,-1,1,-1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,1.0000000000000002,1.0,0.4285714285714285,1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-1,-0.3548387096774195,0.0,-0.33333333333333326,-0.5,0.9636363636363636,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.452054794520548,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7342876002683787,-1.0,-0.7634280434576972,-0.8,-0.6649055138162705,-0.7979168312808336,-0.8675830143554315,-0.8247698984971451,-1.0,0
660,1,-1,0.0,1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.3333333333333335,1.0,-1.0,-1,0.9354838709677418,0.0,0.9999999999999998,0.0,-0.8909090909090909,-1.0,1.0,-1.0,1.0,1.0,1,1.0,0.6986301369863013,-1.0,0.1428571428571428,1.0000000000000004,1.0,-1.0,-1.0,-0.23724678190683335,-1.0,-1.0,-0.053477467693612724,-1.0,-1.0,-1.0,0
2211,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,0.8181818181818183,1.0,0.1428571428571428,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.2727272727272727,1,0.9999999999999998,0.0,-0.33333333333333326,-0.5,-0.8181818181818182,-1.0,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.4246575342465755,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9615741777280015,-0.9625577334174047,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9555620680099822,-1.0,-1.0,0
392,1,-1,1.0,-1.0,1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,-1.0,-1,0.29032258064516125,1.0,0.33333333333333326,1.0,-0.1636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.06849315068493156,-1.0,-0.9999999999999999,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9804428401772063,-1.0,-1.0,-0.9921976959002664,-1.0,-1.0,-1.0,0
78,1,1,-1.0,-1.0,-1,-1.0,0.9999999999999999,1.0,0.6363636363636365,-1.0,0.4285714285714285,-1.0,-0.19999999999999996,-1.0,-0.33333333333333326,1.0,0.6363636363636365,-1,0.41935483870967727,0.0,0.33333333333333326,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.06849315068493156,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9973327955671705,-1.0,-0.99735856856522,-0.4,-0.9966345654470966,-0.9977436512675056,-0.9986708065885168,-0.9982401219279522,-1.0,0
