,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,W3IWER4_A
243,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,-1.0,-1.0,1.0,0.5,-1.0,0.9999999999999998,-1.0,-0.6,0.3333333333333335,-1.0,0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,0.9999999999999998,-0.33333333333333326,-1.0,-1.0,0.0,0.9354838709677418,0.6363636363636365,0.3333333333333335,-0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.0,-0.8888888888888888,-0.9999999999999999,0.1428571428571428,1.0,0.5,0.0,-0.5,-0.9999999999999999,0.3333333333333335,0.5,0.0,0.0,1.0,0.25,-0.4,-0.9999999999999999,-1,0.1428571428571428,-0.6764705882352943,1.0,-1.0,0.12676056338040653,-1,-0.9999999999999999,-1.0,-0.66666666666665,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.27931620068871155,-1.0,-0.3309744038280158,-0.75,1.0,1.0,1.0,-0.25,-0.7142857142857142,1
126,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,0.5,-1.0,0.5,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,1.0,-1.0,1.0,0.0,-0.3548387096774195,0.2727272727272727,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.40740740740740744,-0.9999999999999999,-0.9999999999999999,0.0,-1.0,1.0,1.0,1.0,-0.9999999999999999,-1.0,-1.0,1.0,1.0,0.25,0.0,-0.33333333333333326,-1,-0.9999999999999999,-0.02941176470588247,1.0,-0.7777777777777778,0.23943661971832042,-1,-0.9999999999999999,-1.0,0.25,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-1.0,-0.25,-1.0,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.7142857142857142,1
197,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,1,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.33333333333333326,-1.0,0.3333333333333335,-1.0,0.75,-1.0,-0.8,1.0,1.0,-1.0,0.33333333333333326,-0.33333333333333326,1.0,-1.0,0.0,-0.3548387096774195,0.4545454545454546,1.0,0.0,0.1428571428571428,0.1428571428571428,1.0,-0.40740740740740744,0.1428571428571428,-0.9999999999999999,1.0,1.0,1.0,1.0,-0.9999999999999999,-0.06666666666666665,0.5,0.0,0.5,1.0,-0.75,-0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,-0.3823529411764708,1.0,0.5555555555555554,0.49295774647888013,0,-0.33333333333333326,0.0,-0.75,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,1.0,-0.4285714285714285,-0.7142857142857142,-0.5,-0.1428571428571428,1
127,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.6363636363636365,-1,-1.0,-1.0,1.0,1.0,0.5,-1.0,-0.5,-1.0,0.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,-0.75,1.0,-0.8,1.0,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,0.41935483870967727,-0.09090909090909083,1.0,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.7407407407407407,0.1428571428571428,-0.9999999999999999,0.0,-1.0,1.0,0.75,-0.9999999999999999,-0.33333333333333326,0.5,-1.0,0.5,1.0,-1.0,0.0,-0.33333333333333326,-1,0.1428571428571428,-0.20588235294117663,1.0,-0.11111111111111116,0.40845070422544505,-1,-0.9999999999999999,-1.0,-0.58333333333335,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9722392582507453,-0.75,-0.9771658462661621,-1.0,1.0,-0.7142857142857142,-0.4285714285714285,-0.75,-0.4285714285714285,1
213,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1,1.0,-1.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,-1.0,0.33333333333333326,0.20000000000000018,1.0,-1.0,-0.75,-1.0,0.40000000000000013,1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,0.9354838709677418,-0.09090909090909083,-0.33333333333333326,0.9999999999999998,0.1428571428571428,0.1428571428571428,0.0,-0.7407407407407407,-0.9999999999999999,-0.9999999999999999,1.0,1.0,0.0,-0.5,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.5,1.0,-1.0,0.19999999999999996,0.3333333333333335,-1,0.1428571428571428,0.3235294117647056,1.0,-0.5555555555555556,0.12676056338040653,-1,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.6913515245095754,-0.75,-0.6746003147916239,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
264,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,0.5,-1.0,-0.5,1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.3548387096774195,0.4545454545454546,-0.33333333333333326,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.75,-0.37037037037037035,-0.9999999999999999,-0.9999999999999999,-0.5,0.0,0.0,1.0,0.1428571428571428,-0.19999999999999973,0.5,-1.0,-0.5,1.0,-1.0,-0.19999999999999996,-0.9999999999999999,-1,0.1428571428571428,0.02941176470588225,1.0,0.5555555555555554,0.49295774647888013,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,-1.0,-1.0,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.4285714285714285,1
106,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,0.5,-1.0,0.5,1.0,0.0,0.33333333333333326,-1.0,1.0,-0.5,0.75,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,0.35483870967741926,-0.09090909090909083,0.3333333333333335,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.0,-0.2592592592592593,-0.9999999999999999,0.1428571428571428,0.0,-1.0,0.0,-0.5,-0.9999999999999999,0.06666666666666687,0.0,-1.0,0.0,1.0,-1.0,0.40000000000000013,-0.9999999999999999,-1,0.1428571428571428,0.02941176470588225,1.0,0.5555555555555554,-0.267605633802799,-1,-0.9999999999999999,-1.0,0.25,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-1.0,-0.75,-1.0,0.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.5,-0.7142857142857142,1
220,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.5,-1.0,-1.0,0.33333333333333326,-1.0,-0.33333333333333326,-0.5,-0.75,1.0,0.40000000000000013,-0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,0.41935483870967727,-0.2727272727272727,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,0.0,0.7407407407407407,-0.9999999999999999,-0.9999999999999999,1.0,0.0,0.0,-0.5,-0.9999999999999999,0.06666666666666687,-1.0,-1.0,-0.5,1.0,-1.0,0.6000000000000001,-0.33333333333333326,1,0.1428571428571428,0.44117647058823506,1.0,-0.11111111111111116,-0.5211267605633589,-1,0.3333333333333335,-1.0,0.25,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,-0.75,-1.0,0.0,1.0,-0.7142857142857142,-0.4285714285714285,-0.5,-0.4285714285714285,1
237,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.8181818181818183,-1,1.0,1.0,1.0,0.5,-1.0,-1.0,-0.5,-1.0,0.0,-1.0,-0.19999999999999996,0.3333333333333335,-0.5,0.75,-1.0,0.8,0.3333333333333335,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,0.29032258064516125,0.2727272727272727,0.3333333333333335,-0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.962962962962963,-0.9999999999999999,-0.9999999999999999,-0.5,0.5,0.0,0.5,-0.9999999999999999,-0.33333333333333326,0.5,0.5,0.0,1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1,-0.9999999999999999,-0.5000000000000002,1.0,-0.11111111111111116,-0.15492957746488512,-1,-0.9999999999999999,-1.0,-0.83333333333335,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.049501014230681095,-1.0,-0.24847089037989867,-1.0,1.0,-0.7142857142857142,-0.4285714285714285,-0.75,-0.4285714285714285,1
242,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.9999999999999998,-1.0,0.20000000000000018,-0.9999999999999999,-1.0,0.0,-1.0,-0.8,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.35483870967741926,-0.2727272727272727,-0.33333333333333326,-0.6666666666666666,-0.9999999999999999,-0.9999999999999999,0.0,-1.0,-0.9999999999999999,0.1428571428571428,0.0,0.5,0.0,-0.5,-0.9999999999999999,-0.19999999999999973,0.5,0.0,-0.5,1.0,-0.5,0.6000000000000001,-0.33333333333333326,-1,-0.9999999999999999,-0.8529411764705884,1.0,-0.7777777777777778,-0.4366197183099234,1,1.0,1.0,-0.08333333333334991,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.4168075521142254,-1.0,-0.12890200665539342,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-1.0,-0.9999999999999999,1
124,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.33333333333333326,-1.0,1.0,-0.5,-1.0,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,-0.29032258064516125,-0.2727272727272727,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,-1.0,-0.2962962962962963,-0.9999999999999999,0.1428571428571428,-0.5,-1.0,0.0,-0.25,-0.9999999999999999,-0.9999999999999999,0.5,0.0,-0.5,-1.0,-1.0,0.6000000000000001,0.3333333333333335,-1,0.1428571428571428,0.3235294117647056,1.0,-0.11111111111111116,-0.5211267605633589,-1,-0.9999999999999999,-1.0,0.75,-1.0,-0.75,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.9999999999999999,1
199,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,0.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.75,-1.0,-0.8,0.3333333333333335,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,-0.29032258064516125,0.4545454545454546,-0.33333333333333326,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,-0.03703703703703698,0.1428571428571428,-0.9999999999999999,0.0,0.0,0.0,0.5,-0.9999999999999999,-0.5999999999999999,0.5,-1.0,-0.5,1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1,0.1428571428571428,-0.47058823529411775,1.0,-0.11111111111111116,0.6901408450704831,-1,-0.9999999999999999,-1.0,-0.5,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.9811567472142373,-0.75,0.19954735662349976,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-1.0,-0.4285714285714285,1
116,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1,1.0,-1.0,1.0,0.0,-0.5,-1.0,1.0,-1.0,0.0,0.33333333333333326,-1.0,-0.9999999999999999,-0.5,-0.75,-1.0,0.40000000000000013,-0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-1.0,-0.29032258064516125,-0.2727272727272727,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,-1.0,-0.03703703703703698,-0.9999999999999999,-0.9999999999999999,1.0,0.0,0.0,-0.25,-0.9999999999999999,0.8666666666666667,0.5,0.0,-0.5,1.0,-0.25,0.40000000000000013,-0.9999999999999999,-1,0.1428571428571428,0.7058823529411762,1.0,-0.11111111111111116,-0.4366197183099234,-1,-0.9999999999999999,-1.0,0.3333333333333499,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,-0.25,-1.0,-0.25,1.0,-0.1428571428571428,-0.9999999999999999,-0.5,-0.9999999999999999,1
203,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,-1.0,0.5,-1.0,0.5,1.0,-1.0,0.33333333333333326,0.6000000000000001,-0.33333333333333326,0.5,-0.75,-1.0,-0.8,-0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,0.29032258064516125,-0.6363636363636362,0.3333333333333335,0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.8518518518518519,-0.9999999999999999,0.1428571428571428,0.0,0.0,0.0,0.75,-0.9999999999999999,-0.06666666666666665,0.5,0.0,0.0,1.0,-1.0,1.0,-0.9999999999999999,-1,-0.9999999999999999,-0.08823529411764719,1.0,-0.11111111111111116,-0.4366197183099234,-1,-0.9999999999999999,-1.0,0.4166666666666501,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-0.34556437134257656,-0.25,-0.3280319683914843,0.0,1.0,-0.7142857142857142,-0.4285714285714285,-0.75,-0.7142857142857142,1
195,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.75,-1.0,-0.8,1.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.935483870967742,-0.2727272727272727,-0.9999999999999999,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.5185185185185184,-0.9999999999999999,-0.9999999999999999,-0.5,0.5,-1.0,0.75,-0.9999999999999999,-0.8666666666666666,0.0,0.0,-1.0,1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1,-0.9999999999999999,-0.3823529411764708,1.0,-0.11111111111111116,-0.5211267605633589,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,-0.25,-1.0,-0.25,-1.0,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.1428571428571428,1
148,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.8181818181818183,-1,1.0,-1.0,1.0,0.0,0.5,1.0,0.5,-1.0,0.9999999999999998,0.33333333333333326,0.6000000000000001,0.3333333333333335,-0.5,0.0,-1.0,-0.8,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.29032258064516125,-0.2727272727272727,-0.33333333333333326,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.5555555555555556,0.1428571428571428,-0.9999999999999999,-0.5,0.0,0.0,0.75,-0.9999999999999999,0.19999999999999996,0.5,0.0,-0.5,1.0,-1.0,0.40000000000000013,0.3333333333333335,-1,-0.9999999999999999,-0.32352941176470607,1.0,-0.5555555555555556,-0.15492957746488512,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-0.739257703495755,-1.0,-0.8244857998798946,-0.75,1.0,-0.4285714285714285,-0.7142857142857142,-0.25,-0.7142857142857142,1
169,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,1.0,0.5,-1.0,0.5,1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.75,-1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,0.9999999999999998,0.2727272727272727,1.0,0.33333333333333326,0.7142857142857144,-0.9999999999999999,-1.0,-0.8148148148148148,-0.9999999999999999,-0.9999999999999999,0.0,0.0,1.0,0.0,-0.9999999999999999,0.3333333333333335,0.0,-1.0,0.5,1.0,-0.75,0.0,-0.33333333333333326,-1,0.1428571428571428,0.0588235294117645,-1.0,-0.11111111111111116,0.23943661971832042,-1,-0.9999999999999999,-1.0,0.3333333333333499,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.25,-1.0,-0.25,1.0,-0.4285714285714285,-0.7142857142857142,-0.25,-0.7142857142857142,1
166,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,1.0,-1.0,-0.5,-1.0,0.0,-1.0,-1.0,0.3333333333333335,-0.5,0.0,-1.0,-0.6,0.3333333333333335,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,1.0,-1.0,0.9999999999999998,-0.09090909090909083,1.0,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.9259259259259258,0.1428571428571428,-0.9999999999999999,1.0,0.5,1.0,-0.25,-0.9999999999999999,-0.7333333333333333,0.5,0.0,1.0,1.0,0.25,0.40000000000000013,-0.33333333333333326,-1,-0.9999999999999999,-0.32352941176470607,1.0,-0.11111111111111116,-0.267605633802799,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-1.0,-1.0,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.4285714285714285,1
123,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,0.5,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,1.0,-1.0,1.0,0.0,-0.935483870967742,0.6363636363636365,1.0,0.0,-0.9999999999999999,0.1428571428571428,-1.0,0.2962962962962963,0.1428571428571428,-0.9999999999999999,-0.5,0.0,1.0,0.75,0.1428571428571428,-0.7333333333333333,0.5,-1.0,1.0,1.0,-1.0,-0.4,-0.33333333333333326,-1,0.1428571428571428,-0.23529411764705888,1.0,-0.7777777777777778,0.7464788732394403,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.4285714285714285,1
113,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0000000000000002,-1,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.5,1.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,0.0,0.41935483870967727,0.2727272727272727,0.3333333333333335,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.0,0.7407407407407407,0.7142857142857144,-0.9999999999999999,0.0,0.5,0.0,-0.75,-0.9999999999999999,-0.9999999999999999,0.5,0.0,0.0,1.0,0.25,0.0,-0.33333333333333326,-1,0.1428571428571428,-0.08823529411764719,1.0,-0.7777777777777778,0.9718309859155216,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-0.9927617315901335,-1.0,-0.9925678175778808,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,0.0,-0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.3333333333333335,-1.0,0.75,-1.0,0.8,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,0.29032258064516125,0.8181818181818183,0.3333333333333335,0.9999999999999998,0.1428571428571428,0.1428571428571428,-1.0,-0.5555555555555556,0.1428571428571428,-0.9999999999999999,1.0,0.5,0.0,0.75,0.1428571428571428,-0.19999999999999973,0.5,0.0,0.0,1.0,-1.0,-0.6000000000000001,-0.33333333333333326,-1,0.1428571428571428,0.3235294117647056,1.0,0.33333333333333326,0.9999999999999998,0,-0.33333333333333326,0.0,-0.66666666666665,-1.0,1.0,0.3333333333333335,-1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-0.5,-0.1428571428571428,1
232,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,0.0,-1.0,-1.0,0.0,1.0,1.0,-0.5,1.0,0.9999999999999998,-1.0,-1.0,0.3333333333333335,-1.0,0.0,-1.0,-0.8,-0.9999999999999999,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,1.0,-1.0,-0.935483870967742,0.8181818181818183,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.0,0.2962962962962963,0.1428571428571428,0.1428571428571428,-1.0,0.5,1.0,-0.75,0.1428571428571428,-0.46666666666666656,0.5,-1.0,1.0,1.0,0.25,-0.6000000000000001,0.3333333333333335,-1,0.1428571428571428,-0.11764705882352966,1.0,-1.0,0.9999999999999998,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-0.75,0.3333333333333335,-1.0,1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-0.7142857142857142,-0.4285714285714285,-0.75,-0.4285714285714285,1
