,CL7R,CT2BIN,CL2R,CL5R,MOD,CL1R,WWWWHITE,CON,FEMALE,DEMOC,COLGRD,REPUB,CL9R,W12WHITE,SOMCOL,INDEP,COMHS,IWER3,W2TOTCL,AGE65PLM,CL8R,BABS,CD4A_A,PTYID3,W12EDUC3,CD4A_B,AGE4049M,DOG2R,DOG6R,STRATA,WWWBLACK,VPROUD,DOG3R,DOG4R,AGE5059M,FIPCOM,AGE3039,CT1A,F5,COMPLET2,LIB,CD7_A,CL7,IDEO3,W1TRUAM2,CD15,ADVDEG,CENSDIV,SEC5,W1TRUAM3,CL5,W2CIVLIB,FIP2,AGE1829,WWWHOMLN,CL9,CL6B,PROUD,AGE6064M,P17_A,W1STATE,INCA,CL2,GT2,EDUCAT4,CL1,WWWAGEC1,W2SECURE,CL4A,CL8,SEC4,FIP1,X1,INCOME,CLPROP,MEANFR,WWWEDU5,WWWEDU3,B1,LOPROU,CD8,RAC3,DOG5R,CD6,MNDOG,RI2_A,WWWAGE,WWWRACE3,W12RACE4,PFR5R,IWER1,NEWRACE,WWWRACE4,POLINT,WWWHISP,WWWBRNUS,B2,PFR3R,V1_B,FIP2R,W3IWER4_A
147,-1.0,0.720055897365776,-1.0,0.720055897365776,1.0,0.720055897365776,-1,-1.0,0.720055897365776,1.0,-1.0,-1.0,0.720055897365776,-0.720055897365776,0.720055897365776,-1.0,-0.720055897365776,1.0,1.0000000000000002,0.720055897365776,1.0,-1.0,0.7200558973657758,1.0,-0.1399720513171121,-0.720055897365776,-1.0,-0.5,0.3600279486828879,0.1399720513171121,-1,1.0,0.29004192302433207,-0.930013974341444,-1.0,1.0,-1.0,-0.24001863245525845,0.2778547786162906,-1.0,-1.0,0.75,0.9066852991219252,0.0,1.0,0.40000000000000013,-1.0,-0.935483870967742,0.42664803421140807,1.0,0.14670393157718387,0.17092941722391852,-1.0,-1.0,-1.0,0.14670393157718387,0.7074513558685158,-1.0,-0.720055897365776,-0.1428571428571428,0.32380347230816753,-0.1399720513171121,-0.9999999999999999,0.0,0.24001863245525867,-0.017110915790985226,0.9533426495609627,0.23553071228187739,0.0,0.33333333333333326,-0.9066852991219252,-1.0,0.7900419230243321,-0.680013974341444,0.20002661779329545,0.04800372649105178,-0.06998602565855605,0.0,-0.9999999999999999,-1.0,-0.35497903848783396,-0.1399720513171121,-0.6524604727165173,-0.20442581198918575,-0.08165036326831765,-1.0,0.47118222472882954,-1,-0.42664803421140807,-0.5823511699194813,1.0,-0.1399720513171121,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.27862871306003734,-0.75,-0.05568843870742368,1
167,-0.10189643823579364,1.0,-1.0,-0.10189643823579364,-1.0,-0.10189643823579364,-1,1.0,1.0,-0.10189643823579364,0.10189643823579364,0.10189643823579364,1.0,0.10189643823579364,-1.0,-1.0,-0.10189643823579364,1.0,1.0000000000000002,-1.0,1.0,0.10189643823579364,-0.10189643823579364,-0.10189643823579364,0.10189643823579342,0.10189643823579364,-1.0,1.0,0.5,0.5509482191178967,-1,1.0,0.7245258904410514,0.7754741095589486,-1.0,-0.22452589044105165,-1.0,-0.6327011872547355,-0.29596818543006065,-1.0,-1.0,-0.07642232867684529,-0.2654023745094709,-1.0,-0.2815171505886349,0.5796207123528414,-1.0,0.41935483870967727,-0.6327011872547355,-0.3264223286768453,-0.4012642921571957,0.15402824411751093,-0.4012642921571957,-1.0,-1.0,0.33333333333333326,-0.2332659278776814,-1.0,1.0,-0.9999999999999999,-0.20571791661509953,-0.5509482191178968,-0.9999999999999999,-1.0,0.4012642921571956,0.1428571428571428,0.6666666666666667,0.2561877016341535,0.0,0.33333333333333326,-0.9999999999999999,0.22452589044105165,0.4490517808821033,-0.22452589044105165,0.056119382539441265,0.7061609498037886,0.05094821911789671,0.5509482191178967,-0.9999999999999999,-1.0,-0.5867888356615774,-0.5509482191178967,1.0,-0.043180152287248696,0.7775474109558949,-1.0,0.19267494762111448,-1,-0.7006321460785977,-0.2072592680575136,0.10189643823579364,-0.5509482191178967,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,0.163484592988147,-0.8877370547794742,-0.4797332270134145,1
117,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-0.5,1.0,-1,1.0,0.5,-1.0,-1.0,1.0,-1.0,0.3333333333333335,0.2778547786162906,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.8,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.4545454545454546,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.09224904756011376,-1.0,0.1428571428571428,-1.0,-0.33333333333333326,0.1428571428571428,0.0,-0.11111111111111116,0.0,0.33333333333333326,-0.33333333333333326,-1.0,0.5,-0.25,0.4285714285714284,-0.19999999999999973,-0.5,0.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.6524604727165173,-0.11111111111111116,0.08333333333334991,-1.0,-0.3529411764705883,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-1.0,-0.75,-0.05568843870742368,1
173,1.0,0.5796519801703208,-0.5796519801703208,1.0,1.0,-0.5796519801703208,-1,-1.0,1.0,-0.5796519801703208,0.5796519801703208,-1.0,1.0,-1.0,-1.0,0.5796519801703208,-0.5796519801703208,-1.0,1.0000000000000002,-1.0,1.0,0.5796519801703208,1.0,0.21017400991483948,0.579651980170321,-1.0,0.5796519801703208,-0.18473898512774056,1.0,0.0,1,-0.5796519801703208,1.0,-0.8949129950425803,-0.5796519801703208,-0.21017400991483948,-1.0,-0.5796519801703206,-0.9999999999999999,-1.0,-1.0,0.15763050743612972,-1.0,0.0,-0.7477911881021925,-0.46372158413625664,-1.0,-0.3548387096774195,0.05310132011354751,-0.6847389851277406,0.33333333333333326,0.4255810981198833,-0.7197679867802138,-1.0,0.5796519801703208,0.33333333333333326,0.7074513558685158,0.5796519801703208,-1.0,-0.1428571428571428,-0.3570097420217472,-1.0,-0.7598011315258976,-1.0,0.719767986780214,-0.7598011315258976,0.07005800330494671,-0.07571023103541297,0.10508700495741974,0.33333333333333326,-0.33333333333333326,0.0,0.21017400991483948,0.3423694925638703,0.3163341034217788,0.6772869306893763,0.2898259900851605,0.7898259900851605,-0.09734172561695931,-1.0,-0.012717512393549457,0.0,-0.1765127463087841,0.4154395489456624,0.15339133663828952,-1.0,-0.23080558386110028,0,-0.33333333333333326,0.2529464902415559,1.0,0.0,-0.33333333333333326,-0.19321732672344027,-1,1.0,-0.09734172561695931,0.163484592988147,-0.8025435024787099,-0.25415818615322716,1
146,-1.0,-1.0,-0.8460490710929667,-0.8460490710929667,-1.0,-0.8460490710929667,1,1.0,1.0,-1.0,-1.0,1.0,-0.8460490710929667,1.0,0.8460490710929667,-1.0,-0.8460490710929667,1.0,1.0000000000000002,-1.0,-0.8460490710929667,-1.0,-1.0,-1.0,-0.07697546445351655,1.0,0.8460490710929667,0.5,1.0,1.0,-1,1.0,0.8460490710929669,0.8460490710929669,-0.8460490710929667,0.07697546445351655,-1.0,1.0,-0.9508182674559327,-1.0,-1.0,-0.75,0.33333333333333326,-1.0,0.23079018578140675,0.8,-1.0,-0.935483870967742,-0.2820163570309888,0.038487732226758276,-0.8973660473953111,0.48253653252855155,0.2306993807286446,-1.0,-1.0,-0.8973660473953111,-0.9123787592334893,-1.0,-1.0,-0.9999999999999999,0.32380347230816753,-1.0,-0.9120280406245522,-0.07697546445351655,0.28201635703098904,-0.9120280406245522,0.02565848815117211,-0.14532242864600742,0.38453680331972495,-0.8973660473953111,-0.33333333333333326,-1.0,0.4615122677732417,0.6730245355464834,-0.8387613149797127,-0.07693006192713558,-0.038487732226758276,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.36340609260532886,-0.1624280874134556,0.782016357031003,-1.0,-0.16288668274349716,-1,-0.9999999999999999,0.22079777756764019,1.0,-1.0,-0.9999999999999999,0.9486830236976558,-1,1.0,-0.9999999999999999,-0.9701467443567422,-0.9807561338866209,-0.9273111789806785,1
128,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.5,-0.5,1.0,-1,1.0,1.0,-0.5,1.0,0.5,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,-1.0,-0.75,0.33333333333333326,0.0,0.6000000000000001,-0.6,-1.0,-0.3548387096774195,0.3333333333333335,0.5,-1.0,0.4545454545454546,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.1428571428571428,-0.3570097420217472,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,0.1428571428571428,0.33333333333333326,-0.11111111111111116,-1.0,0.33333333333333326,0.3333333333333335,0.5,0.0,0.0,-0.30158730158742864,-0.33333333333333326,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.04261858185044787,-0.11111111111111116,0.3333333333333499,-1.0,0.08823529411764697,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,1
187,1.0,1.0,0.8374668712672122,1.0,-1.0,0.8374668712672122,-1,0.8374668712672122,0.8374668712672122,-0.8374668712672122,-1.0,0.8374668712672122,-0.8374668712672122,0.8374668712672122,-1.0,-1.0,1.0,0.8374668712672122,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-0.8374668712672122,-1.0,1.0,0.8374668712672122,-0.8781001534504091,0.8374668712672122,0.8374668712672122,-1,1.0,0.4187334356336061,-0.959366717816803,-1.0,0.9187334356336061,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,-0.8374668712672122,-0.6281001534504091,-1.0,-0.8374668712672122,-1.0,-0.8,-1.0,0.41935483870967727,0.3875110429109294,-1.0,0.33333333333333326,0.4545454545454546,-1.0,-0.8374668712672122,-0.8374668712672122,-0.8916445808448081,0.5686926503543404,-1.0,-1.0,-0.8606858896576104,0.7776789485281106,-0.9187334356336061,0.049981069295549796,-0.9187334356336061,-0.33333333333333326,-0.9071239264384069,-0.054177709577595934,-0.11111111111111116,0.45936671781680305,0.33333333333333326,0.3333333333333335,-0.9187334356336061,-0.04063328218319695,0.6484167945420076,0.4285714285714284,-0.6325066257465575,-0.5,0.0,-0.9999999999999999,-1.0,-0.959366717816803,-1.0,-0.887026626544603,-0.1652888206887071,-0.07656111963614909,-1.0,-0.2044234571998076,-1,-0.891644580844808,-1.0,0.8374668712672122,-1.0,-0.9999999999999999,0.8374668712672122,-1,1.0,-0.9999999999999999,-0.2873785350514879,-1.0,-0.05568843870742368,1
118,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.8181818181818183,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.5,1.0,-1,1.0,-0.5,-1.0,-1.0,1.0,-1.0,1.0,0.9167821679244357,-1.0,-1.0,-0.75,0.33333333333333326,-1.0,0.20000000000000018,0.40000000000000013,-1.0,0.9354838709677418,0.3333333333333335,0.0,-1.0,-0.09090909090909083,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.7352393055383665,0.0,0.1428571428571428,0.0,-0.33333333333333326,0.1428571428571428,0.9999999999999998,0.33333333333333337,1.0,0.33333333333333326,0.3333333333333335,-1.0,1.0,-0.5,0.015873015873142604,-0.9999999999999999,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,-0.5555555555555556,-0.5,-1.0,0.3235294117647056,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,1
183,-1.0,-1.0,-1.0,-0.28313241789267507,-0.28313241789267507,-1.0,1,-1.0,1.0,-1.0,-0.28313241789267507,-1.0,-0.28313241789267507,1.0,-1.0,1.0,0.28313241789267507,1.0,0.2831324178926753,1.0,-0.28313241789267507,-1.0,-1.0,0.0,-0.28313241789267507,1.0,-1.0,0.43373516421464986,-0.5,1.0,-1,1.0,-0.14156620894633765,-1.0,-1.0,0.35843379105366235,-1.0,0.7610441392975584,0.9167821679244357,-1.0,0.28313241789267507,0.0,0.33333333333333326,0.6415662089463376,0.20000000000000018,-0.2415662089463375,-0.28313241789267507,-1.0,0.09437747263089191,0.0,-0.5220882785951166,-0.06681278698714532,-1.0,-1.0,-0.28313241789267507,-0.5220882785951166,0.3423036580868999,-1.0,-1.0,0.4070567505254321,-0.09224904756011376,-0.6415662089463375,-0.9999999999999999,0.35843379105366235,0.14457838807154988,-0.9999999999999999,0.9999999999999998,-0.42971892538103335,0.268825343290247,-0.5220882785951166,-0.7610441392975583,-0.35843379105366246,0.17921689552683118,-0.17921689552683118,-0.5951424212187295,-0.6955823442809765,0.03765068658049375,0.35843379105366235,-0.26678147548989983,-1.0,-0.5707831044731688,-1.0,-0.5017203587791342,-0.11111111111111116,-0.28493972536780254,-1.0,0.548812920108753,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.7610441392975584,-1,1.0,-0.26678147548989983,-0.7511825335030405,-0.75,-0.05568843870742368,1
132,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.5,0.5,1.0,-1,1.0,0.5,1.0,-1.0,0.0,1.0,1.0,0.2778547786162906,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-0.8,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,-1.0,-0.09090909090909083,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,0.4372723413631532,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,0.5555555555555555,0.5,-1.0,-0.33333333333333326,0.0,0.5,0.5,-0.4285714285714286,-0.19999999999999973,0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.04261858185044787,-0.11111111111111116,0.5833333333333499,-1.0,-0.4411764705882355,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,1
138,0.15677922877426353,1.0,1.0,0.15677922877426353,-1.0,1.0,-1,-0.15677922877426353,-1.0,1.0,0.15677922877426353,-1.0,1.0,0.15677922877426353,-0.15677922877426353,-1.0,-1.0,1.0,1.0000000000000002,-0.15677922877426353,1.0,0.15677922877426353,-0.15677922877426353,1.0,0.5783896143871319,0.15677922877426353,-1.0,-0.7891948071935659,-0.3675844215806976,0.0,-1,-0.15677922877426353,-0.7108051928064341,-0.5,0.15677922877426353,0.15677922877426376,-1.0,-0.33333333333333326,-0.3610726106918547,-1.0,0.15677922877426353,0.75,-0.15677922877426353,0.15677922877426376,-1.0,-0.29406753726455803,-1.0,0.29032258064516125,0.3333333333333335,-1.0,-0.22881384748382438,0.6933742650088233,-0.43785281918284236,-1.0,-1.0,0.33333333333333326,-0.28012077543706027,0.15677922877426353,-1.0,-0.008474946764917002,-0.13007200391177565,-1.0,0.1428571428571428,-1.0,0.7189264095914214,0.1428571428571428,0.6144069237419121,-0.4030129905663394,0.5,0.33333333333333326,-0.33333333333333326,-0.5783896143871318,0.5783896143871319,0.75,0.6202580944147935,-0.3960450248430387,0.28919480719356594,0.5783896143871319,-0.33898329784327785,-1.0,-0.27701298201608526,-0.5783896143871319,-0.8534737258862969,-0.49670418736919897,-0.4427965381290535,-1.0,0.22002750038139052,-1,-0.7189264095914212,-0.16470233983896265,1.0,-0.5783896143871319,-0.9999999999999999,0.7189264095914214,-1,1.0,-0.9999999999999999,-0.6729752080637575,-0.75,-0.45382000020267643,1
168,-0.4906688618130042,0.4906688618130042,1.0,-0.4906688618130042,-1.0,1.0,1,-0.4906688618130042,0.4906688618130042,0.4906688618130042,0.4906688618130042,-1.0,1.0,1.0,-0.4906688618130042,-0.4906688618130042,-1.0,0.4906688618130042,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.7453344309065022,0.7453344309065022,1.0,0.4906688618130042,-0.4906688618130042,-0.6273327845467489,0.4906688618130044,-1,1.0,0.2453344309065022,-1.0,-0.4906688618130042,0.7453344309065022,-1.0,-0.16355628727100147,-0.035646996276691434,-1.0,0.4906688618130042,0.5590008231798764,-0.0062207587913305495,0.4906688618130044,-0.19999999999999996,-0.44346820326910286,0.4906688618130042,0.41935483870967727,0.503110379395665,-0.5,-0.49066886181300406,0.6792733259490011,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.2777161672682893,0.7776789485281106,-0.7453344309065021,0.1428571428571428,-0.7453344309065021,0.830222953937668,0.1428571428571428,0.08488852303116601,-0.3857785094932236,0.5,0.33333333333333326,-0.33333333333333326,-0.7453344309065021,0.7453344309065022,-0.19099917682012357,0.49502575815468086,-0.2049766070330643,0.7453344309065022,0.7453344309065022,-0.9999999999999999,-1.0,0.25,-1.0,-0.9999999999999999,-0.7777777777777778,-0.5605560128776967,-1.0,-0.28552970229878016,-1,-0.9999999999999999,-0.37742389382634034,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-0.42187658201113076,-0.5636663922733745,-0.05568843870742368,1
111,1.0,-1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.5,1.0,-1,1.0,-0.5,-1.0,-1.0,1.0,1.0,0.3333333333333335,0.2778547786162906,-1.0,-1.0,0.75,-1.0,0.0,-0.19999999999999996,-0.8,-1.0,-0.29032258064516125,0.3333333333333335,-0.5,0.33333333333333326,0.4545454545454546,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.01660313485678988,-1.0,-0.9999999999999999,0.0,-0.33333333333333326,0.1428571428571428,-0.33333333333333326,-0.11111111111111116,0.0,0.33333333333333326,0.3333333333333335,-1.0,0.0,0.5,0.6507936507937142,-0.5999999999999999,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,-0.11111111111111116,-0.5,-1.0,-0.47058823529411775,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-0.75,-0.05568843870742368,1
153,1.0,1.0,1.0,1.0,-0.11248046798083777,1.0,1,-1.0,-0.11248046798083777,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-0.11248046798083777,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.11248046798083777,0.4437597660095811,-1,-0.11248046798083777,-0.5,-1.0,1.0,0.4437597660095811,-1.0,-0.9999999999999999,0.5613850473927857,-1.0,0.11248046798083777,0.0,-1.0,0.5562402339904189,-1.0,-0.7112480467980837,0.11248046798083777,-0.935483870967742,0.03749348932694607,-1.0,0.33333333333333326,0.7374982243618944,-0.25834635467944156,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.33392020056321625,0.32380347230816753,-0.4437597660095811,0.1428571428571428,-1.0,1.0,0.1428571428571428,0.33333333333333326,-0.4569422742200931,-0.16563964901437167,0.33333333333333326,-0.25834635467944134,-1.0,-0.5562402339904189,-0.08436035098562833,0.8732114954258341,-0.40749869786538917,0.7781201169952094,1.0,-0.36429687543952116,0.11248046798083777,-0.3046997075119764,-1.0,-0.9999999999999999,-0.6055468746581502,-0.39791992200320103,-1.0,-0.03933651188066234,-1,-0.9999999999999999,-0.7676869170301875,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,0.1428571428571428,-0.44006925209056,-0.75,-0.5809525225206641,1
152,-1.0,-0.6142103912375583,0.6142103912375583,-1.0,-0.6142103912375583,1.0,1,0.6142103912375583,-0.6142103912375583,-1.0,-1.0,-0.6142103912375583,0.6142103912375583,1.0,1.0,0.6142103912375583,-1.0,-0.6142103912375583,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-0.19289480438122086,0.0,1.0,-1.0,-0.30710519561877914,0.7106577934281688,1.0,-1,1.0,-0.21065779342816882,0.7106577934281688,-0.6142103912375583,-0.7106577934281688,-1.0,0.20473679707918602,0.9167821679244357,-1.0,-1.0,-0.9517762989046947,0.33333333333333326,-0.8071051956187791,-0.6913683129900465,-0.7614210391237558,-1.0,-0.3548387096774195,0.8714034637458528,-0.7106577934281688,-1.0,0.3077990553420402,0.07614026082503877,-1.0,-1.0,0.07614026082503877,0.3780928605878082,-1.0,0.6142103912375583,-0.8346615962446677,-0.3570097420217472,-1.0,-0.07759406214996667,-0.19289480438122086,0.3333333333333335,0.1428571428571428,0.6023683985395929,0.06824559902639526,0.21065779342816882,0.33333333333333326,0.8714034637458528,0.09644740219061054,0.0,0.0,0.05712611868768658,-0.8714034637458526,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7988842926097319,-0.11111111111111116,0.19881580073019323,-1.0,0.2544040108626897,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.7428069274917055,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.8178472061095432,1
141,1.0,0.8170703018395984,-0.8170703018395984,0.8170703018395984,-0.8170703018395984,1.0,1,-1.0,-0.8170703018395984,0.8170703018395984,0.8170703018395984,-1.0,0.8170703018395984,1.0,-1.0,-0.8170703018395984,-0.8170703018395984,-0.8170703018395984,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.908535150919799,0.8170703018395984,1.0,1.0,-0.8170703018395984,-0.9542675754598996,1.0,-1,-0.8170703018395984,-0.8628027263796989,-1.0,-1.0,1.0,-1.0,-0.8780468678930655,0.8583427706881595,-1.0,0.8170703018395984,0.6814013631898495,-1.0,0.908535150919799,-0.27317187926416064,-0.8,0.8170703018395984,-1.0,-0.33333333333333326,-0.5457324245401004,0.211380201226399,0.28935724528730944,-1.0,-1.0,-1.0,0.211380201226399,0.7074513558685158,-1.0,-1.0,0.6358872722169708,-0.09224904756011376,-1.0,-0.8954687439083419,-1.0,0.8780468678930657,0.1428571428571428,0.0,0.0907855890932886,0.6814013631898495,0.33333333333333326,-0.9390234339465326,-1.0,0.9542675754598995,0.6585351509197992,0.630468128775886,-0.5634140603679196,0.8628027263796989,0.9085351509197992,0.03832588676548476,0.8170703018395984,-0.9771337877299497,-1.0,-0.6524604727165173,-0.9186979119287104,-0.8252018175864492,-1.0,-0.32621955438471195,-1,-0.9999999999999999,-0.9617998127881628,1.0,-1.0,-0.9999999999999999,0.9390234339465326,-1,1.0,0.03832588676548476,-0.6476444499055509,-0.75,-0.05568843870742368,1
86,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,0.5,-0.5,-1.0,-1.0,1.0,-0.33333333333333326,-0.3610726106918547,1.0,-1.0,0.75,-1.0,-1.0,-0.19999999999999996,-0.8,-1.0,-0.29032258064516125,-0.33333333333333326,-0.5,0.33333333333333326,0.2727272727272727,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.01660313485678988,1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-0.33333333333333326,0.11111111111111105,0.0,0.33333333333333326,-0.33333333333333326,0.0,0.5,1.0,0.3333333333334285,0.6000000000000001,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.25,-1.0,-0.47058823529411775,-1,-0.9999999999999999,-0.16470233983896265,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.2243436046745686,1.0,-1.0,1
92,1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.5,-1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,1.0,0.75,-1.0,1.0,-0.6,-0.8,-1.0,0.41935483870967727,1.0,-1.0,0.33333333333333326,0.8181818181818183,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.7142857142857144,0.7776789485281106,-1.0,0.1428571428571428,-1.0,1.0,0.1428571428571428,0.33333333333333326,-0.5555555555555556,0.0,0.33333333333333326,1.0,-1.0,1.0,-0.25,0.9682539682539999,-0.9999999999999999,0.5,1.0,0.1428571428571428,-1.0,-0.75,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-2.220446049250313e-16,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-1.0,-0.75,-0.05568843870742368,1
170,0.4701608846743812,-1.0,1.0,0.4701608846743812,0.4701608846743812,1.0,-1,-0.4701608846743812,0.4701608846743812,0.4701608846743812,-1.0,-1.0,1.0,-0.4701608846743812,-0.4701608846743812,-0.4701608846743812,0.4701608846743812,-1.0,1.0000000000000002,-1.0,1.0,-1.0,0.4701608846743812,0.7350804423371908,-0.7350804423371906,-0.4701608846743812,-1.0,0.6026206635057858,1.0,0.26491955766280917,-1,1.0,0.6026206635057858,-0.1026206635057858,0.4701608846743812,-1.0,-1.0,0.8233869615581271,-0.49220691593749755,-1.0,-1.0,0.2863907740900835,-0.6467739231162541,-0.2649195576628094,-0.11790346919537131,0.376128707739505,-1.0,-0.3548387096774195,-0.4701608846743812,0.1026206635057858,-0.019892743550412595,0.8073312307906844,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-0.4701608846743812,-0.3699310494252652,-0.3570097420217472,-1.0,0.1428571428571428,-0.7350804423371906,-0.15672029489146055,0.1428571428571428,0.4216398525542697,-0.5422937265219472,0.5,0.33333333333333326,0.019892743550412595,0.0,0.7350804423371906,-0.1837701105842977,0.7495902063735778,0.07811798209454635,-0.3675402211685953,0.0,-0.9999999999999999,-1.0,-1.0,-0.2649195576628094,-0.9999999999999999,-0.11111111111111116,0.3504367772509478,-1.0,0.16439756899931912,-1,-0.5099463717752062,-0.07898353972840666,1.0,-0.2649195576628094,-0.9999999999999999,0.509946371775206,-1,1.0,-0.9999999999999999,-0.14474523073376688,-1.0,-1.0,1
