,CL1R,CL7R,CL5R,CT2BIN,CL2R,DEMOC,MOD,FEMALE,COLGRD,CON,CL9R,WWWWHITE,SOMCOL,W12WHITE,REPUB,INDEP,CL8R,BABS,COMHS,IWER3,PTYID3,AGE65PLM,AGE4049M,CD4A_A,W12EDUC3,WWWBLACK,LIB,CD8,W2TOTCL,AGE5059M,FIPCOM,VPROUD,IDEO3,AGE3039,STRATA,DOG6R,W1TRUAM2,CT1A,DOG4R,CD7_A,SEC8,COMPLET2,ADVDEG,WWWHOMLN,SEC5,PROUD,CENSDIV,EDUCAT4,AGE1829,F2,INCA,GT2,W2CIVLIB,CL7,CL2,P17_A,CL5,INCOME,AGE6064M,CL6B,WWWAGEC1,WWWEDU3,FIP2,CL4A,CL9,CL10R,WWWEDU5,MEANFR,B1,W1STATE,CD5A,FIP1,CL1,CL8,SEC4,W2SECURE,WWWHISP,W12HISP,RAC3,WWWRACE3,W12RACE4,WWWRACE4,WWWAGE,NEWRACE,CD6,POLINT,LOPROU,B2,CLPROP,MNDOG,LTHS,IWER1,V1_B,DOG2R,USAWT2RC,P1,WWWBRNUS,DOG3R,DOG5R,CL10
1889,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.5999999999999999,1.0000000000000002,1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-0.75,-1.0,0.3333333333333335,0.5,-0.75,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.0,-0.09090909090909083,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.25,-1.0,-1.0,0.33333333333333326,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,0.0,0.06666666666666687,-1.0,0.38181818181818183,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-1.0,-0.33333333333333326,0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.08823529411764697,-1.0,0.33333333333333326,1.0,-1.0,-0.9999999999999999,-0.267605633802799,0.25,-1.0,1.0,-1.0,-0.25,-1.0,-1.0,1.0,-0.25,-0.5,0.1428571428571428
2077,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1,1.0,-0.19999999999999973,1.0000000000000002,-1.0,0.7142857142857141,-1.0,1.0,-1.0,1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.75,-0.1428571428571428,-1.0,-1.0,1.0,1.0,-1.0,0.41935483870967727,0.3333333333333335,-1.0,1.0,-1.0,-1.0,0.6363636363636365,-0.9999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,-0.25,-1.0,0.5,0.0,0.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,0.0,-0.9999999999999999,0.0,0.709090909090909,0.1428571428571428,0.7142857142857144,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.4545454545454545,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.2941176470588236,-1.0,0.11111111111111116,1.0,1.0,0.1428571428571428,0.9718309859155216,-0.91666666666665,-1.0,1.0,-0.75,-1.0,-0.7135931259987291,0.0,1.0,-0.75,-1.0,0.1428571428571428
917,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,0.0,0.6000000000000001,1.0,-1.0,-0.75,-0.1428571428571428,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.935483870967742,-0.33333333333333326,-1.0,1.0,-1.0,-1.0,0.8181818181818183,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-0.25,-1.0,0.0,0.33333333333333326,0.0,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,-0.5,-0.19999999999999973,-1.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-2.220446049250313e-16,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,0.1666666666666501,-1.0,1.0,-0.75,-0.25,-0.4999999999998975,-1.0,1.0,-1.0,0.5,-0.9999999999999999
2017,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,1.0000000000000004,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,1.0,0.0,-0.75,-1.0,-0.33333333333333326,-1.0,0.0,-0.1428571428571428,1.0,-1.0,1.0,1.0,-1.0,-0.29032258064516125,1.0,-1.0,1.0,1.0,0.0,0.6363636363636365,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.1428571428571428,1.0,-1.0,0.0,-0.33333333333333326,1.0,-0.9999999999999999,0.75,-0.9999999999999999,1.0,0.5,-0.9999999999999999,0.0,0.018181818181818077,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,1.0,-0.4545454545454545,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.6176470588235295,-1.0,-1.0,1.0,-1.0,0.1428571428571428,0.7464788732394403,-0.08333333333334991,-1.0,1.0,-0.5,-0.25,-1.0,-1.0,1.0,-0.75,0.5,0.1428571428571428
169,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.4285714285714285,1.0,1.0,-1.0,-1.0,0.0,1.0,-0.33333333333333326,0.5,0.0,-0.1428571428571428,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.41935483870967727,-0.9999999999999999,-1.0,-0.33333333333333326,-1.0,0.0,-0.09090909090909083,0.1428571428571428,0.1428571428571428,0.7142857142857144,-0.9999999999999999,-0.25,-1.0,0.5,0.0,-1.0,-0.9999999999999999,0.5,-0.9999999999999999,-1.0,-1.0,0.3333333333333335,-1.0,0.709090909090909,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,0.2727272727272727,1,1.0,-1.0,-1,0.3333333333333335,0.3333333333333335,-0.17647058823529438,-1.0,-0.7777777777777778,-0.33333333333333326,-1.0,-0.9999999999999999,-0.15492957746488512,0.8333333333333499,1.0,1.0,-1.0,0.0,-0.8402603071253066,-1.0,1.0,0.0,0.5,-0.9999999999999999
386,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,-1.0,0.20000000000000018,1.0000000000000002,-1.0,0.1428571428571428,1.0,-1.0,-1.0,0.0,0.0,1.0,-0.33333333333333326,-0.5,0.75,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,-1.0,1.0000000000000002,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.0,-1.0,0.5,0.9999999999999998,0.0,0.7142857142857144,-1.0,0.1428571428571428,-1.0,-0.5,0.19999999999999996,-1.0,-0.4181818181818182,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-1.0,-0.33333333333333326,-0.8181818181818181,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,0.7058823529411762,0.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,-0.4366197183099234,-0.08333333333334991,-1.0,1.0,-0.75,-1.0,-0.9767168116375008,-1.0,1.0,-0.75,-0.5,-0.9999999999999999
1027,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-0.19999999999999973,-1.0,-1.0,-0.1428571428571429,1.0,0.0,-1.0,1.0,-0.25,0.6000000000000001,1.0,-1.0,0.0,-0.9999999999999999,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.9999999999999998,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.0,-1.0,0.5,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,1.0,-0.5,0.8666666666666667,-1.0,0.45454545454545436,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-1.0,1,1.0,-1.0,-1,0.3333333333333335,0.3333333333333335,-0.2941176470588236,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,0.40845070422544505,0.3333333333333499,-1.0,1.0,-0.5,0.0,-1.0,-1.0,1.0,0.0,-0.5,0.1428571428571428
1752,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-0.75,-1.0,-0.33333333333333326,-0.5,-0.75,-0.4285714285714285,-1.0,1.0,-1.0,0.3333333333333335,-1.0,-0.935483870967742,1.0,-1.0,0.3333333333333335,-1.0,0.0,0.4545454545454546,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,-0.25,-1.0,0.5,0.0,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,1.0,-0.33333333333333326,-1.0,0.49090909090909074,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,0.3333333333333335,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.26470588235294135,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-0.9999999999999999,0.49295774647888013,-0.4166666666666501,-1.0,1.0,0.75,-1.0,-1.0,-1.0,1.0,-0.75,0.5,0.1428571428571428
309,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1,1.0,-0.5999999999999999,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,0.0,0.0,0.20000000000000018,-0.33333333333333326,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.3548387096774195,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.7142857142857144,0.1428571428571428,0.5,-1.0,0.5,0.0,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.0,1.0,0.0,-0.09090909090909094,0.1428571428571428,0.1428571428571428,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.1470588235294119,0.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,0.08333333333334991,-1.0,1.0,-0.75,-0.25,-1.0,-0.5,1.0,-0.25,-1.0,0.1428571428571428
1350,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1,-1.0,1.0000000000000004,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-0.25,-0.19999999999999996,0.3333333333333335,-1.0,0.75,-0.1428571428571428,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.35483870967741926,0.3333333333333335,-1.0,1.0,-1.0,0.0,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.25,-1.0,0.5,0.0,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.0,-0.9999999999999999,-1.0,-0.2727272727272728,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.20588235294117663,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.40845070422544505,0.25,-1.0,1.0,-1.0,-0.25,-1.0,-1.0,1.0,-0.25,0.5,0.1428571428571428
611,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-0.75,-0.19999999999999996,-0.33333333333333326,0.0,-0.75,-0.7142857142857142,1.0,1.0,-1.0,0.3333333333333335,-1.0,-0.29032258064516125,1.0,-1.0,1.0,1.0,0.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.0,0.33333333333333326,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,1.0,-0.5999999999999999,-1.0,-0.3090909090909091,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.9999999999999998,0.3333333333333335,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.11764705882352966,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,0.9718309859155216,-0.4166666666666501,-1.0,1.0,-1.0,-1.0,-0.7691918693621317,-1.0,1.0,-0.5,-0.5,0.7142857142857144
1704,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,1.0000000000000004,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,0.3333333333333335,1.0,1.0,-1.0,0.0,0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,0.0,-0.8666666666666666,-1.0,-0.09090909090909094,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.9705882352941178,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-0.9999999999999999,0.23943661971832042,0.3333333333333499,-1.0,1.0,-0.75,0.0,-1.0,-1.0,1.0,0.0,1.0,0.1428571428571428
1763,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,0.8181818181818183,1.0,0.7142857142857141,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.3548387096774195,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.4545454545454546,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,-0.9999999999999999,0.75,-1.0,0.5,0.33333333333333326,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.5,0.06666666666666687,0.0,0.38181818181818183,0.1428571428571428,0.7142857142857144,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.4545454545454545,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.08823529411764719,-1.0,-1.0,1.0,1.0,0.1428571428571428,0.6901408450704831,-1.0,-1.0,1.0,-0.75,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.1428571428571428
2090,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.20000000000000018,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.29032258064516125,0.3333333333333335,-1.0,1.0,1.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,1.0,-1.0,0.5,0.9999999999999998,0.0,0.1428571428571428,0.5,0.1428571428571428,1.0,0.0,-0.33333333333333326,-1.0,0.3090909090909091,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.3235294117647056,-1.0,-0.11111111111111116,-0.9999999999999999,-1.0,-0.9999999999999999,0.40845070422544505,0.19999999999999996,-1.0,1.0,-1.0,0.0,-1.0,-0.5,1.0,-0.25,-0.5,0.1428571428571428
1702,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,-1.0,0.0,-1.0,1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.0,-0.7142857142857142,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.3548387096774195,1.0,-1.0,0.3333333333333335,-1.0,0.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,0.1428571428571428,0.75,-1.0,-1.0,0.0,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.5,-0.19999999999999973,-1.0,0.38181818181818183,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.2941176470588236,-1.0,-0.33333333333333337,1.0,-1.0,-0.9999999999999999,0.9999999999999998,-0.25,-1.0,1.0,-1.0,-1.0,-1.0,-0.5,1.0,-0.25,0.5,0.1428571428571428
448,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,1.0000000000000004,1.0000000000000002,1.0,0.9999999999999999,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-0.33333333333333326,-0.5,0.75,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.29032258064516125,1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-0.9999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,0.75,-1.0,-1.0,0.33333333333333326,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.5,-0.7333333333333333,0.0,-0.1636363636363637,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.8181818181818181,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.0588235294117645,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.9718309859155216,-0.58333333333335,-1.0,1.0,-0.75,-1.0,-0.9874705550775515,-0.5,1.0,-0.75,-1.0,0.1428571428571428
472,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0000000000000004,-1.0,-1.0,-0.1428571428571429,1.0,0.0,-1.0,0.0,0.0,0.6000000000000001,1.0,-1.0,0.75,-0.1428571428571428,1.0,-1.0,-1.0,1.0,-1.0,0.29032258064516125,-0.9999999999999999,-1.0,1.0,0.0,0.0,-1.0,0.1428571428571428,0.1428571428571428,1.0,-0.9999999999999999,-0.75,-1.0,0.5,0.9999999999999998,-1.0,0.1428571428571428,0.5,0.1428571428571428,1.0,-1.0,-0.9999999999999999,-1.0,-0.1636363636363637,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.3333333333333335,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.6470588235294117,-1.0,-0.11111111111111116,-0.33333333333333326,-1.0,-0.9999999999999999,0.40845070422544505,-0.08333333333334991,1.0,1.0,-0.75,-0.25,-1.0,-1.0,1.0,-0.75,-1.0,0.1428571428571428
45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,-1.0,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-1.0,0.0,0.20000000000000018,0.3333333333333335,-1.0,-0.75,-0.1428571428571428,-1.0,-1.0,-1.0,1.0,-1.0,0.41935483870967727,-0.33333333333333326,-1.0,1.0,-1.0,0.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.25,-1.0,0.0,0.0,0.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,-0.5,-0.7333333333333333,-1.0,0.709090909090909,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,0.3333333333333335,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.41176470588235303,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,-0.15492957746488512,-0.08333333333334991,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.25,-1.0,0.1428571428571428
3237,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,0.6000000000000001,1.0000000000000002,1.0,0.9999999999999999,-1.0,0.0,-1.0,1.0,-0.25,-1.0,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,1.0,-1.0,-0.33333333333333326,1.0,-0.935483870967742,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.4545454545454546,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.0,-1.0,-1.0,0.33333333333333326,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,1.0,0.19999999999999996,0.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.02941176470588225,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,0.1428571428571428,0.49295774647888013,-0.75,-1.0,1.0,-0.75,-1.0,-1.0,-0.5,1.0,-1.0,-1.0,0.1428571428571428
682,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.7142857142857141,-1.0,0.0,1.0,1.0,-0.75,-0.19999999999999996,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,1.0,-1.0,0.3333333333333335,-1.0,-0.29032258064516125,1.0,-1.0,0.3333333333333335,-1.0,0.0,1.0000000000000002,0.7142857142857144,0.1428571428571428,-0.1428571428571428,0.1428571428571428,-0.25,-1.0,0.5,-0.33333333333333326,1.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,1.0,0.06666666666666687,0.0,0.018181818181818077,0.1428571428571428,0.7142857142857144,-0.9999999999999999,0.33333333333333326,0.3333333333333335,-0.8181818181818181,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.5882352941176472,-1.0,-0.11111111111111116,0.3333333333333335,1.0,0.1428571428571428,0.6901408450704831,-0.58333333333335,-1.0,1.0,-0.75,-1.0,-0.7691918693621317,0.0,1.0,-0.75,-1.0,0.1428571428571428
517,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1.0000000000000004,0.8181818181818183,-1.0,0.9999999999999999,1.0,1.0,-1.0,0.0,0.0,0.20000000000000018,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,1.0,-1.0,0.3333333333333335,-1.0,0.29032258064516125,1.0,-1.0,1.0,-1.0,-1.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,-0.25,-1.0,0.5,0.0,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,1.0,-0.9999999999999999,0.0,-0.1636363636363637,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.8181818181818181,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.2941176470588236,0.0,-0.11111111111111116,0.3333333333333335,-1.0,0.1428571428571428,0.9718309859155216,-0.3333333333333499,-1.0,1.0,-0.75,-1.0,-0.992601245501142,-1.0,1.0,-0.75,-1.0,0.1428571428571428
984,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.1428571428571428,1.0,0.0,-1.0,1.0,-0.75,0.20000000000000018,-0.33333333333333326,-0.5,-0.75,-0.4285714285714285,1.0,-1.0,-1.0,1.0,-1.0,0.41935483870967727,-0.33333333333333326,1.0,0.3333333333333335,0.75,0.0,-0.09090909090909083,0.1428571428571428,0.1428571428571428,-0.1428571428571428,-0.9999999999999999,-0.5,-1.0,0.5,-0.6666666666666666,0.0,0.7142857142857144,0.5,0.1428571428571428,1.0,-0.5,-0.06666666666666665,-1.0,-0.8545454545454545,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.3333333333333335,0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.8529411764705884,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,-0.25,-1.0,1.0,-1.0,-0.25,-0.17922998564270542,-1.0,1.0,-0.75,-1.0,0.1428571428571428
